Config,Accuracy_mean,Accuracy_std,MacroF1_mean,MacroF1_std,n_seeds,Blackhole_F1_mean,Blackhole_F1_std,Flooding_F1_mean,Flooding_F1_std,Grayhole_F1_mean,Grayhole_F1_std,Normal_F1_mean,Normal_F1_std,TDMA_F1_mean,TDMA_F1_std,params,size_kb
A_RF_500,0.9966192170818505,4.640001711886365e-05,0.9789668035612424,0.000288876025928113,5,0.9903630363036303,0.00032336498254561624,0.9635118006525459,0.0010087431516773557,0.98353438652705,0.000527551265940968,0.9984066542009182,2.284345651846857e-05,0.9590181401220669,0.0001995667755950503,,85064.5361328125
B_Full_MLP,0.9875160142348754,0.00044769192467780975,0.924083909389241,0.0027482883653271364,5,0.8691080779465843,0.006822654863227477,0.9375661045879038,0.002592197508859236,0.8802469463804613,0.005610533295337048,0.997259541937613,0.00010293207070257573,0.9362388760936424,0.0024683870344504874,69893.0,273.01953125
C2_CL_MLP_domain,0.985814946619217,0.0005236760911785472,0.9144719760093294,0.00346540539910152,5,0.8451887741215349,0.00791315357046373,0.9391741413609347,0.004414150796442367,0.8581974630834124,0.00847177952077984,0.9971315739649583,4.9574823571517546e-05,0.9326679275158067,0.002257199215861998,69893.0,273.01953125
C_CL_MLP_loss,0.9861423487544485,0.0005869621044845435,0.9163526634927853,0.00349011459282337,5,0.8504818226052595,0.008166641033300219,0.9379296347673627,0.003970387580955221,0.8610998864947177,0.011730268021931655,0.9971650482366432,0.00010029576481581997,0.9350869253599429,0.0019132920916107546,69893.0,273.01953125
C_CL_MLP_loss_ext,0.98644128113879,0.00041986850402142936,0.9180359569068843,0.0024433662224807805,5,0.8585529953370099,0.005248025264249228,0.9373883281109509,0.0024134990519673136,0.8629463650224297,0.007577032664905934,0.9971847307646009,6.915665979720286e-05,0.9341073652994302,0.0027724599630271417,69893.0,273.01953125
C_CL_MLP_loss_fair,0.9861423487544485,0.0005869621044845435,0.9163526634927853,0.00349011459282337,5,0.8504818226052595,0.008166641033300219,0.9379296347673627,0.003970387580955221,0.8610998864947177,0.011730268021931655,0.9971650482366432,0.00010029576481581997,0.9350869253599429,0.0019132920916107546,69893.0,273.01953125
D_Small_MLP,0.9885978647686832,0.0005256072347878635,0.9307319459672285,0.002713817459409885,5,0.8886638803987509,0.006202020052363491,0.9402259820304943,0.0024799035153597166,0.8960821123633839,0.005604623827283509,0.9972378953133141,0.00013167429599620967,0.9314498597302002,0.004362437226759243,3397.0,13.26953125
E2_KD_from_MLP,0.9881637010676156,0.0013382581086112833,0.928031285082009,0.008463798448682131,5,0.8811241132718355,0.021404938935784254,0.9404148602003399,0.004058025377622279,0.8870586124238482,0.01754628450799066,0.9973146855099964,0.00011127423616779388,0.9342441540040248,0.0030868432532041947,3397.0,13.26953125
E_KD_from_RF,0.9893772241992883,0.0013147527775491455,0.9345402906696672,0.007716401061477139,5,0.8776749312731237,0.019653305462487117,0.9528379137452532,0.0006836798393868973,0.893015094086403,0.018163149704546633,0.997989677961504,6.736533072486559e-05,0.9511838362820519,0.0026573292622872127,3397.0,13.26953125
F_KD_from_CL_MLP,0.9876263345195729,0.00038961064728585646,0.9249998105088431,0.0023638830737857876,5,0.8730035260140057,0.009077199544929382,0.9391716765388317,0.004130376455245192,0.8798094379602576,0.007151960221304237,0.9972674443223098,0.00012366144984643133,0.9357469677088108,0.0013675270114185585,3397.0,13.26953125
F_KD_from_CL_MLP_ext,0.9883167259786477,0.0015294461188708063,0.9292497801384398,0.008941313699525522,5,0.8855804921104861,0.02415947981868161,0.9391543108340251,0.0009046710915941225,0.8923442062962132,0.02059078788025589,0.9971886900596303,7.30175174423482e-05,0.931981201391844,0.0016633139563648797,3397.0,13.26953125
F_KD_from_CL_MLP_fair,0.9876263345195729,0.00038961064728585646,0.9249998105088431,0.0023638830737857876,5,0.8730035260140057,0.009077199544929382,0.9391716765388317,0.004130376455245192,0.8798094379602576,0.007151960221304237,0.9972674443223098,0.00012366144984643133,0.9357469677088108,0.0013675270114185585,3397.0,13.26953125
G_KD_random_pacing,0.9870071174377223,0.0009389489368783621,0.9217025889691586,0.005902193719988584,5,0.8628468785703077,0.01665373196750916,0.9441576152254612,0.0028666365535236194,0.8727597857704887,0.01083161190090664,0.9972339732539064,0.00010009798472549383,0.9315146920256288,0.0021202347648786924,3397.0,13.26953125
I_KD_from_SMOTE_MLP,0.9876014234875445,0.0010130416906038073,0.9250830791786349,0.006064249348990204,5,0.8726246556891679,0.012497511030502333,0.9463485639845622,0.006307871083948218,0.8856033327976094,0.007198996595179577,0.9971728575168027,0.00029564964214464864,0.9236659859050318,0.010705961874625297,3397.0,13.26953125
