Config,Accuracy_mean,Accuracy_std,MacroF1_mean,MacroF1_std,n_seeds,Blackhole_F1_mean,Blackhole_F1_std,Flooding_F1_mean,Flooding_F1_std,Grayhole_F1_mean,Grayhole_F1_std,Normal_F1_mean,Normal_F1_std,TDMA_F1_mean,TDMA_F1_std,params,size_kb
A_RF_500,0.9965569395017793,4.448398576512025e-05,0.9787577841055746,9.574724391719912e-05,2,0.9907590759075907,0.0,0.962890625,0.0,0.9828573482542704,0.00044930621634481355,0.9983635146317418,2.9430003241015523e-05,0.9589183567342694,0.0,,84936.7265625
B_Full_MLP,0.9870551601423487,9.786476868328675e-05,0.9214800806926664,0.0010104387552862804,2,0.8654323046772829,0.003449870549303069,0.9386246886917877,0.001772662301589789,0.8759973058686328,0.0015965388504160516,0.9971581560753431,2.4610702900329517e-05,0.9301879481502859,0.0014015890730541545,69893.0,273.01953125
C2_CL_MLP_domain,0.9853113879003559,0.00032918149466187874,0.9110902164786419,0.0018564106446812834,2,0.8380912084896167,0.00014408562803036595,0.9368595164660233,0.0026489901502337876,0.8498458827699575,0.006761427445600154,0.9971532320986607,4.922188906947289e-05,0.9335012425689504,3.35006334665211e-05,69893.0,273.01953125
C_CL_MLP_loss,0.9854270462633452,0.000213523131672555,0.9118642964555829,0.001956487791389905,2,0.8411202310864314,0.003461812257221919,0.9342105263157895,0.0,0.8538495988353573,0.0030925692751554434,0.9970646238063613,5.907670508986662e-05,0.9330765022339746,0.0032871341296617507,69893.0,273.01953125
C_CL_MLP_loss_ext,0.9868505338078292,0.0005160142348754615,0.9204200327445307,0.002615045239645397,2,0.8574763713352329,0.008362137981537232,0.942193639045147,0.0035722981575171397,0.8702249050892784,0.008328066486948948,0.9972910367688579,9.841672521992972e-06,0.9349142114841371,3.283844021995108e-05,69893.0,273.01953125
C_CL_MLP_loss_fair,0.9854270462633452,0.000213523131672555,0.9118642964555829,0.001956487791389905,2,0.8411202310864314,0.003461812257221919,0.9342105263157895,0.0,0.8538495988353573,0.0030925692751554434,0.9970646238063613,5.907670508986662e-05,0.9330765022339746,0.0032871341296617507,69893.0,273.01953125
D_Small_MLP,0.9833540925266904,0.0030693950177935747,0.9104867388009499,0.008673777998153609,2,0.8473167703744077,0.010569408487380971,0.9417694908073153,0.0057996226340573664,0.836695406418317,0.03827643408630116,0.9955299185398512,0.0012589416528172581,0.9311221078648584,0.000936271601674088,1189.0,4.64453125
E2_KD_from_MLP,0.985364768683274,8.896797153046254e-06,0.9117384531066965,0.0004512975203452285,2,0.8349238321145083,0.0026256954685455747,0.9435218072156719,0.00044780342060540823,0.8526438119710189,0.0014788095934630818,0.9971827932736375,3.9347150599555736e-05,0.9304200209586461,0.0007011454566380193,1189.0,4.64453125
E_KD_from_RF,0.9872064056939502,0.0012099644128113485,0.9220505826899759,0.0072708594270831095,2,0.8403436494829029,0.020136558174462416,0.954392922794965,0.00045818191204749503,0.8653093643872968,0.018432896562026735,0.9978720054340825,3.928828901189618e-05,0.9523349713506313,0.0017176874000140452,1189.0,4.64453125
F_KD_from_CL_MLP,0.9849911032028469,0.00027580071174376775,0.9094917663110407,0.0026190820864065434,2,0.8326799362587423,0.0050100333461209345,0.9386514719848054,0.00531813865147196,0.8467156088588732,0.0025473488206322337,0.997118777791017,1.4767581425823018e-05,0.9322930366617657,0.00023465719523324546,1189.0,4.64453125
F_KD_from_CL_MLP_ext,0.9851779359430605,0.000142348754448407,0.9111646336802088,0.0006248956212047685,2,0.8373631525530261,0.0025228873330139234,0.948927960162369,0.0013588467209962318,0.8422987363189853,0.004890115194710054,0.9972762739219747,1.4762943480184365e-05,0.929957045444689,0.0021013340218433707,1189.0,4.64453125
F_KD_from_CL_MLP_fair,0.9849911032028469,0.00027580071174376775,0.9094917663110407,0.0026190820864065434,2,0.8326799362587423,0.0050100333461209345,0.9386514719848054,0.00531813865147196,0.8467156088588732,0.0025473488206322337,0.997118777791017,1.4767581425823018e-05,0.9322930366617657,0.00023465719523324546,1189.0,4.64453125
G_KD_random_pacing,0.9855071174377223,8.896797153046254e-06,0.9132920823087781,0.0005729002133314509,2,0.8373014508626264,0.00014899134536389136,0.9466701012974197,0.001803181145328403,0.8515536416865455,0.001849499674711097,0.9972221404242371,0.0,0.9337130772730624,0.0030598109414040064,1189.0,4.64453125
I_KD_from_SMOTE_MLP,0.9850355871886121,0.000302491103202851,0.9106748480189625,0.0018615251841964664,2,0.8259676862912146,0.0027755868965029795,0.9530201342281879,0.0,0.8524071295114946,0.0024875707893616816,0.9971138565372124,0.00022649068978058962,0.9248654335267026,0.014344292917066404,1189.0,4.64453125
