view,family,seed,left_route,right_route,left_macro_f1,right_macro_f1,macro_f1_delta,class_0_Blackhole_f1_delta,class_1_Flooding_f1_delta,class_2_Grayhole_f1_delta,class_3_Normal_f1_delta,class_4_TDMA_f1_delta
row_level,student_B,456,F_KD_from_CL_MLP_fair,I_KD_from_SMOTE_MLP,0.9236280675674176,0.9157740737346727,0.007853993832744877,0.02368549971092071,-0.0026855557411697983,0.010996617983971113,0.0002752821812375128,0.006998125028764957
row_level,student_B,789,F_KD_from_CL_MLP_fair,I_KD_from_SMOTE_MLP,0.9132491481637549,0.9169932223028472,-0.0037440741390922794,-0.005424182317816495,-0.0026804452547601887,-0.017710708119648477,0.00011783456223990463,0.0069771304345246365
row_level,student_B,1001,F_KD_from_CL_MLP_fair,I_KD_from_SMOTE_MLP,0.930467844045032,0.9270369384982289,0.0034309055468031424,0.011960380266324955,-0.003577337242039902,0.008378456029725645,-7.86498086982057e-05,0.0004716784887039971
row_level,student_B,2024,F_KD_from_CL_MLP_fair,I_KD_from_SMOTE_MLP,0.9205929825277972,0.9245711834946693,-0.00397820096687207,-0.009874160034650248,-0.004467424950885479,-0.013598133086974884,0.00011800015364737959,0.007930713084502106
row_level,student_B,3141,F_KD_from_CL_MLP_fair,I_KD_from_SMOTE_MLP,0.9216609637098451,0.9195692589999303,0.002091704709914821,0.00455663435253606,-0.0026855557411697983,0.00013107116977273403,2.9390705984178034e-05,0.0084269830624506
row_level,student_B,5678,F_KD_from_CL_MLP_fair,I_KD_from_SMOTE_MLP,0.9155864184841249,0.9112104523783081,0.004375966105816809,0.010132207748961175,-0.005345646271104565,0.013378214473377503,-1.0576381759275222e-07,0.0037151603416663015
row_level,student_B,8192,F_KD_from_CL_MLP_fair,I_KD_from_SMOTE_MLP,0.9179914060615421,0.9183257163338625,-0.0003343102723204483,0.002775769535315886,-0.0008986052480004503,-0.004420851273667203,-6.886461050115145e-05,0.0009410002352501223
row_level,student_B,9999,F_KD_from_CL_MLP_fair,I_KD_from_SMOTE_MLP,0.9266604075187198,0.9148788602051134,0.011781547313606366,0.022883987095255187,0.0008986052480004503,0.014759522117123725,0.0003638802439374089,0.02000174186371495
row_level,student_B,42,E_KD_from_RF,E2_KD_from_MLP,0.9214806336793948,0.9179290773489953,0.003551556330399497,-0.007457099503148101,0.0026906808568699647,0.006474112315121849,0.000609497618498156,0.015440590364655282
row_level,student_B,123,E_KD_from_RF,E2_KD_from_MLP,0.9356459288940758,0.9196949027673499,0.015951026126725942,0.020273153728818993,0.0026906808568699647,0.03734301171100474,0.0006389911653562619,0.0188092931715792
row_level,student_B,456,E_KD_from_RF,E2_KD_from_MLP,0.9428272336495136,0.9257195687462711,0.017107664903242448,0.023467190191903242,0.007141143506384728,0.03632884558082616,0.0007178181479542411,0.017883327089142975
row_level,student_B,789,E_KD_from_RF,E2_KD_from_MLP,0.9189570630322853,0.9255829292054372,-0.006625866173151862,-0.04031028138871251,0.0008968919872797132,-0.015763517749477818,0.0008155233927039651,0.021232052892446784
row_level,student_B,1001,E_KD_from_RF,E2_KD_from_MLP,0.9374181876888121,0.9274360635583548,0.009982124130457293,0.00688946103360677,0.0008986052480004503,0.025529270926424874,0.0006781681592242794,0.01591511528502987
row_level,student_B,2024,E_KD_from_RF,E2_KD_from_MLP,0.9399476866214039,0.9167920825047045,0.02315560411669948,0.041206265910837314,0.0017954972352801635,0.05137506736619546,0.0007273433210897018,0.020673846750094316
row_level,student_B,3141,E_KD_from_RF,E2_KD_from_MLP,0.9506206918395854,0.9234425127512205,0.02717817908836495,0.044479900156714214,0.006242538258384278,0.05764634532957147,0.0011007544802005276,0.026421357216953822
row_level,student_B,5678,E_KD_from_RF,E2_KD_from_MLP,0.9253725865130029,0.9229564929296974,0.002416093583305523,-0.00895905070121783,0.0026906808568699647,-0.004158010232197751,0.0007664584937782104,0.02174038949929502
row_level,student_B,8192,E_KD_from_RF,E2_KD_from_MLP,0.9305203292267302,0.919640816514488,0.01087951271224219,0.009378136983768659,0.0026906808568699647,0.021720774480565863,0.0008157040280142303,0.019792267211991676
row_level,student_B,9999,E_KD_from_RF,E2_KD_from_MLP,0.9186284143799993,0.9257282576776019,-0.007099843297602604,-0.03453299916457808,0.0008986052480004503,-0.019888713437100525,0.00057981979456323,0.017444071071101908
row_level,student_B,42,I_KD_from_SMOTE_MLP,E2_KD_from_MLP,0.923523130393564,0.9179290773489953,0.005594053044568725,0.007685491358784269,0.0017920756088695144,0.021331521800418418,5.89281166982758e-05,-0.0028977516619272947
row_level,student_B,123,I_KD_from_SMOTE_MLP,E2_KD_from_MLP,0.9243100079104479,0.9196949027673499,0.004615105143098042,0.006553885354338207,0.0017920756088695144,0.02077789012965825,5.9074596662433976e-05,-0.006107399974038752
row_level,student_B,456,I_KD_from_SMOTE_MLP,E2_KD_from_MLP,0.9157740737346727,0.9257195687462711,-0.00994549501159847,-0.033880693050750255,0.006242538258384278,-0.015832299263256022,-0.00020646157425296963,-0.006050559428117941
row_level,student_B,789,I_KD_from_SMOTE_MLP,E2_KD_from_MLP,0.9169932223028472,0.9255829292054372,-0.008589706902589977,-0.022610888383518657,0.0,-0.00978364821812594,-0.00028500353316118776,-0.010268994378144658
row_level,student_B,1001,I_KD_from_SMOTE_MLP,E2_KD_from_MLP,0.9270369384982289,0.9274360635583548,-0.00039912506012595994,-0.0011221666580742973,0.0,0.0019735462399153025,-9.830358549622886e-06,-0.002837174523921515
row_level,student_B,2024,I_KD_from_SMOTE_MLP,E2_KD_from_MLP,0.9245711834946693,0.9167920825047045,0.007779100989964816,0.023056118439538587,0.0008968919872797132,0.018350869497822386,-0.00019654805245661322,-0.003211826922359662
row_level,student_B,3141,I_KD_from_SMOTE_MLP,E2_KD_from_MLP,0.9195692589999303,0.9234425127512205,-0.0038732537512902177,-0.015696549028586193,0.006242538258384278,-0.006771176156302072,0.00011811673475847773,-0.00325919856470569
row_level,student_B,5678,I_KD_from_SMOTE_MLP,E2_KD_from_MLP,0.9112104523783081,0.9229564929296974,-0.01174604055138928,-0.028064749545462675,0.0008951836215898012,-0.030129913128478458,-7.854558726816396e-05,-0.0013521781173257974
row_level,student_B,8192,I_KD_from_SMOTE_MLP,E2_KD_from_MLP,0.9183257163338625,0.919640816514488,-0.001315100180625528,-0.011193185563685759,0.0026906808568699647,0.003251443619304184,2.9592587019955374e-05,-0.0013540324026364292
row_level,student_B,9999,I_KD_from_SMOTE_MLP,E2_KD_from_MLP,0.9148788602051134,0.9257282576776019,-0.010849397472488476,-0.019152933338884903,0.0,-0.014996996885429659,-0.0005702894413766035,-0.019526767696751435
row_level,student_B,42,J_CoDistill_RF_CL,E_KD_from_RF,0.9238105329292277,0.9214806336793948,0.0023298992498328452,0.00637739727914588,-0.0008986052480004503,0.00670032111757457,-3.946678131494519e-05,-0.0004901501182402734
row_level,student_B,123,J_CoDistill_RF_CL,E_KD_from_RF,0.9285369505911362,0.9356459288940758,-0.007108978302939661,-0.012352791919530426,-0.0008986052480004503,-0.014191971654199609,-0.00029488829814816597,-0.007806634394819878
row_level,student_B,456,J_CoDistill_RF_CL,E_KD_from_RF,0.9316156272368339,0.9428272336495136,-0.011211606412679709,-0.022648860490162903,-0.0008986052480004503,-0.026488367729725404,-0.0001672653008903957,-0.005854933294618392
row_level,student_B,789,J_CoDistill_RF_CL,E_KD_from_RF,0.9202382108790002,0.9189570630322853,0.0012811478467148474,0.013795021097468663,0.0,0.0037771385706967253,-0.0004321395165614028,-0.010734280918029415
row_level,student_B,1001,J_CoDistill_RF_CL,E_KD_from_RF,0.9227501663799978,0.9374181876888121,-0.014668021308814283,-0.02488336205878039,-0.0008986052480004503,-0.04142435441825476,-0.0002848092832613558,-0.005848975535774126
row_level,student_B,2024,J_CoDistill_RF_CL,E_KD_from_RF,0.9249537317555967,0.9399476866214039,-0.014993954865807235,-0.031289992709960135,-0.0008986052480004503,-0.036169426039638575,-0.0002850128447540179,-0.006326737486682443
row_level,student_B,3141,J_CoDistill_RF_CL,E_KD_from_RF,0.9462094728700835,0.9506206918395854,-0.004411218969501918,-0.005658727660616147,0.0,-0.005742421043864243,-0.00039294602670425505,-0.010262000116324499
